Gene	exp_lof	lof_z	pLI
ENSG00000109320	32.6919355306	4.9708332832202	0.994260375128404
ENSG00000138795	14.9891341108	3.57925193791237	0.97013467744067
ENSG00000138802	42.7822919359	5.87342125098569	0.999867447443696
ENSG00000145362	110.42783713	9.74962388523975	0.999999999999808
ENSG00000170522	10.6707798325	3.23584548888844	0.97107445684069
ENSG00000145386	15.2605805883	3.86968142524119	0.994683049578133
ENSG00000196159	81.821894182	8.30327735614598	0.999999998364028
ENSG00000151458	34.19098494	4.77577764848463	0.918119608798956
ENSG00000164113	19.8857965635	3.97307303797778	0.974992286651792
ENSG00000109381	16.9412298	3.83653430844745	0.985385386978225
ENSG00000164134	32.0228312009	5.08041980271161	0.998576839501621
ENSG00000077684	25.31613558	4.39349338538759	0.982794004650508
ENSG00000164164	39.6080456052	5.76201674560852	0.999916478365076
ENSG00000109452	40.9065712818	5.56118175626891	0.998611010146477
ENSG00000164161	21.2113945541	4.13203453489806	0.984617793727221
ENSG00000153147	47.7856672077	6.70430362119175	0.999999855058167
ENSG00000164163	30.5739521876	5.47728662928462	0.999982596858514
ENSG00000109670	29.9301025251	5.41930728229859	0.999977858674741
ENSG00000170390	27.8836038749	4.48038282384875	0.966310094576242
ENSG00000151612	29.5220152841	5.19992301682595	0.999865837850191
ENSG00000151623	30.0397160691	4.52554831426541	0.925088552607185
ENSG00000151617	12.6525572907	3.52353748118643	0.986016088385212
ENSG00000171566	27.0215349762	4.76813650134449	0.998224783427136
ENSG00000121210	51.9281015961	6.17598902970025	0.999390132960342
ENSG00000109756	52.6303078625	6.64016360245197	0.999996666741051
ENSG00000120251	28.9421843805	4.77672885108874	0.99550949045347
ENSG00000145414	14.1486119725	3.46268255429786	0.959542886987655
ENSG00000052795	30.8282377162	4.96479209094603	0.997777001640614
ENSG00000145431	10.48569281	3.20765905049539	0.969061048929965
ENSG00000109472	17.6859404265	4.1658513267511	0.997846906408955
ENSG00000109466	23.1631302247	4.56165192312068	0.99855485686333
ENSG00000109572	27.8522946605	4.66472147703978	0.993264929284599
ENSG00000168564	12.9030371739	3.55824390965571	0.987251415538184
ENSG00000218336	71.2677368538	7.18910890361621	0.999937943986087
ENSG00000173320	14.4131888602	3.49978767968884	0.96321644241095
ENSG00000071539	19.2627290771	3.89619050461292	0.968635140819723
ENSG00000066230	26.3287138419	4.50366116886932	0.988153998366091
ENSG00000112941	18.4300772781	4.25258793843315	0.998369133901838
ENSG00000037474	31.9478317741	4.72272708980504	0.961845836118256
ENSG00000164151	44.7009992284	6.32658140912412	0.999997609908876
ENSG00000078295	38.5913219341	5.99421666622031	0.999995485664533
ENSG00000142319	21.2392223719	4.35025048844275	0.99703690247797
ENSG00000038382	108.08106956	9.72657816614593	0.999999999999911
ENSG00000169862	46.3281397599	6.74236291280481	0.999999951944472
ENSG00000150753	19.2221786275	4.34301183406702	0.998786782216759
ENSG00000145495	47.7176853368	6.41252837598411	0.999995976388274
ENSG00000154124	10.5414295161	3.2161734131509	0.969681278249237
ENSG00000150712	30.9609720594	4.97776809141953	0.997884435033356
ENSG00000113361	29.43178486	4.64363617886904	0.980834799201761
ENSG00000133401	66.604925549	6.87053823451803	0.999645170986495
ENSG00000113100	23.147398001	4.35407095175887	0.992483590378092
ENSG00000056097	45.5885505493	6.54161794430705	0.999999670342593
ENSG00000113360	60.400640199	6.42399161943551	0.99639964840206
ENSG00000145604	19.46324963	4.14562654480805	0.9942587612668
ENSG00000113494	16.48434481	3.53388746051147	0.916128016014322
ENSG00000152620	20.6107016457	3.84255411896379	0.90764788651388
ENSG00000113460	11.8382777356	3.40827003827728	0.981126894231147
ENSG00000113569	57.8174041644	6.22940274518159	0.990594276419902
ENSG00000153071	20.5544143915	4.05400605916918	0.980417113899471
ENSG00000164327	79.7600054454	8.40305315870777	0.999999999869293
ENSG00000164190	110.567071672	10.321832611304	1
ENSG00000112992	35.1068512277	5.36773983825843	0.99955047731355
ENSG00000172262	21.3893898474	4.58130169413985	0.999460221505131
ENSG00000112972	15.2512403	3.61484595350911	0.972848684238687
ENSG00000172239	19.4727329375	4.14674596134692	0.994278972453478
ENSG00000164588	26.9645641832	4.38077802169906	0.953138502832124
ENSG00000134363	10.0520969121	3.1406395327932	0.963797331589925
ENSG00000155545	20.3922159919	4.47323739478192	0.999216429515142
ENSG00000145632	23.8066174527	4.63022076747512	0.998863614916352
ENSG00000062194	19.9815831252	3.98476491518177	0.975851112431475
ENSG00000134352	30.9087236927	4.97266384397406	0.997842778499494
ENSG00000152670	36.3201425821	5.31238072645909	0.998516038315595
ENSG00000095015	40.0285371194	5.48437096607796	0.998072118460426
ENSG00000068796	25.2594829289	4.781443033997	0.999339688994676
ENSG00000113448	25.38103626	4.40063339462452	0.983199686418857
ENSG00000186479	11.52561108	3.36295962166471	0.978832467535271
ENSG00000086200	47.2156946153	5.79751801060737	0.996456954689181
ENSG00000197860	14.0405402746	3.71177462485409	0.991633522582233
ENSG00000145675	35.8640002655	5.2706068812755	0.998240487886569
ENSG00000049192	45.7085219184	5.81801474861746	0.998800472645028
ENSG00000153914	21.9700086079	4.22039181119428	0.98837347237608
ENSG00000112851	49.9359738818	5.87854293402462	0.993356911851659
ENSG00000131711	48.8408452278	6.35582452037123	0.999986247796098
ENSG00000083312	37.5120848564	6.06701775421018	0.999998700726593
ENSG00000164338	21.4352079768	4.15829286699931	0.985835503072082
ENSG00000157107	24.2538806595	4.67729220613401	0.999038489396249
ENSG00000113163	29.2446930919	4.62419612116713	0.979474243191344
ENSG00000113161	33.4048622915	5.38247198020225	0.999836644997739
ENSG00000198780	23.20301723	4.56593272148853	0.998576224772368
ENSG00000132842	42.0973309926	5.51108981522213	0.995386030171841
ENSG00000145708	13.452093971	3.63316042596485	0.989594470418958
ENSG00000113231	30.4578247302	4.74891475787667	0.986862335777411
ENSG00000145687	20.0881167249	3.99772983067733	0.976772519033216
ENSG00000152413	15.9731655248	3.95899770309536	0.995922024391312
ENSG00000152409	31.9890468751	5.25232641528877	0.999722637107555
ENSG00000113319	54.4026540333	6.23192883793545	0.998743353862856
ENSG00000038427	58.7292409583	6.55723690440519	0.999750597976069
ENSG00000113369	15.9220779107	3.70441014554621	0.978746961781062
ENSG00000145715	45.5893666988	6.39496969850973	0.999998285566451
ENSG00000118985	22.7101857169	4.51276689601772	0.99828854499778
ENSG00000113441	35.9694684387	5.28029391512566	0.998308425894494
ENSG00000145743	11.40800795	3.345758881391	0.977900472361054
ENSG00000151422	32.4717293208	4.77554546876223	0.968420467139565
ENSG00000153922	66.7059429657	7.84786651982331	0.999999999362856
ENSG00000134982	76.1027733212	7.84666172571677	0.999999927739402
ENSG00000047188	62.5259912909	7.2064857404268	0.999999571704339
ENSG00000092421	26.264838104	4.88336101913752	0.999546536591411
ENSG00000172869	90.7345667398	8.18782852611599	0.999998843167901
ENSG00000080709	15.0747252126	3.59091307230813	0.971048688574044
ENSG00000113083	16.0016970078	3.71489938128012	0.97935777427103
ENSG00000168916	28.9586176002	5.33063104081842	0.999968158467997
ENSG00000113368	18.1294175569	3.75246283853815	0.952857388391862
ENSG00000205302	22.2152506736	4.45874053122057	0.99794124167631
ENSG00000151292	25.402029158	4.59948318195375	0.996751666329429
ENSG00000145794	45.9503590337	5.69189293002772	0.994324945081641
ENSG00000064651	43.3310783157	5.76820879302974	0.999438621805128
ENSG00000138829	108.375541024	9.07530143877301	0.999999991794472
ENSG00000273217	56.2770292429	6.2427264188422	0.996763358307615
ENSG00000217128	41.9558113788	5.80459440591063	0.99981944509088
ENSG00000145808	48.9414376704	5.65555258874482	0.951958940870202
ENSG00000158987	53.1935753622	6.13814032706607	0.998026273148455
ENSG00000170606	37.051296355	5.70416451248119	0.999958225713848
ENSG00000131437	27.5326415246	4.63137666207979	0.992416127781631
ENSG00000053108	33.9560155292	4.92232305734807	0.981626121203096
ENSG00000072364	40.1193302697	6.11792698953292	0.999997450786603
ENSG00000164402	13.8075164133	3.41426177995873	0.954285718069544
ENSG00000043143	25.1436993483	4.7695665486011	0.999310487478193
ENSG00000145833	49.2767789507	6.53027778802066	0.999997754157555
ENSG00000113575	12.5560732461	3.51007629984586	0.985509347938547
ENSG00000213585	11.136775414	3.30574624388275	0.975595138410154
ENSG00000113658	12.6602234116	3.52460391411722	0.986055593220514
ENSG00000146021	21.1853512946	3.91375386247499	0.924154761446343
ENSG00000031003	33.6053054209	4.71713471816311	0.900071909481818
ENSG00000113013	29.4725526218	4.64786257983411	0.981119322463888
ENSG00000094880	25.1328778418	4.76845546990475	0.999307693129197
ENSG00000044115	32.6646756275	4.79486203173003	0.970554290062812
ENSG00000120733	56.8998532974	7.47214435767905	0.999999999078234
ENSG00000015479	24.3103836885	4.88411146227629	0.999818897618359
ENSG00000120705	19.5462703693	4.37947084650529	0.998925127429319
ENSG00000146006	12.34713443	3.19884136190989	0.923558761887084
ENSG00000158458	19.9190660546	4.19908736004524	0.995154288008006
ENSG00000254996	77.3318014551	8.37308072213422	0.999999999937697
ENSG00000131503	77.3318014551	8.37308072213422	0.999999999937697
ENSG00000146007	10.70512269	3.24104799886163	0.971433760073875
ENSG00000243232	20.92236873	3.88132196697927	0.916966111870881
ENSG00000242419	21.68009986	3.97409538257363	0.93614957487166
ENSG00000171720	22.6712401036	4.09245402209503	0.955038023763879
ENSG00000145819	37.0256398349	5.37637590859782	0.998859800147404
ENSG00000120318	54.4394593399	5.96625133335974	0.967505028947346
ENSG00000091009	50.2369483276	6.8812791759879	0.999999942051571
ENSG00000113649	50.5830867757	6.34878680475415	0.999962712136281
ENSG00000113657	16.3704640192	4.00793006060338	0.996483173643699
ENSG00000176049	40.3420888881	5.82383556565749	0.999936528336512
ENSG00000145868	46.1358829719	6.14500651400012	0.999962180270506
ENSG00000156475	15.98716154	3.46524193206533	0.900682516546481
ENSG00000070808	26.7078106029	4.73592501082376	0.998004220808766
ENSG00000113712	14.7862128403	3.80906275542189	0.993657229734498
ENSG00000182578	32.3562738548	4.93809701369774	0.993497648111379
ENSG00000155846	30.4063601795	4.56404545095984	0.934054614318936
ENSG00000113721	40.9698762688	5.56668062998445	0.998643465625158
ENSG00000171992	16.12211941	3.73070879137753	0.980249084871384
ENSG00000070614	31.3035516858	5.01110877991829	0.998138371728285
ENSG00000145901	25.8131340667	4.25292134711574	0.929689199234392
ENSG00000086589	15.9892962646	3.96099613295246	0.995946455694191
ENSG00000132912	22.5703741276	4.08055730557042	0.953389997662452
ENSG00000145907	21.9740348839	4.22085678949536	0.98839076401586
ENSG00000155506	41.0997175861	5.88697305177385	0.9999521889832
ENSG00000155511	30.092230545	5.07281198373209	0.999436340840325
ENSG00000055163	46.1360650564	6.43669682133065	0.999998602593714
ENSG00000039600	19.70319347	4.39701518586189	0.998986334267771
ENSG00000164330	20.6177831158	4.27975177697801	0.996264496901181
ENSG00000145934	58.6762802102	6.68266433464651	0.999951089930002
ENSG00000022355	14.46260432	3.50667529810572	0.963866034985763
ENSG00000113327	18.4889340669	3.79862429889716	0.958543398155425
ENSG00000170234	12.2232087093	3.17990475685266	0.920215651464739
ENSG00000145864	17.4626147337	3.66537204313029	0.940299230468594
ENSG00000134516	79.4513861627	7.94053220547872	0.999999892553994
ENSG00000043462	26.5047413263	4.52254972333002	0.988900379914002
ENSG00000181163	14.1144730128	3.45786602272789	0.959043977290382
ENSG00000184347	62.592976394	6.45977618324292	0.991788383605727
ENSG00000072803	25.7637173221	4.63766916111067	0.997161483868132
ENSG00000113742	25.4885131231	4.60864230803655	0.996854727820052
ENSG00000164463	18.4915420973	4.25967272917422	0.998406138401379
ENSG00000113763	25.0238552423	4.55922055095081	0.996259997309535
ENSG00000113194	22.3560117817	4.47417177079829	0.998046615446585
ENSG00000196923	16.058047407	3.4751076570329	0.903030194388649
ENSG00000146067	16.7596370766	3.57135595355192	0.923710453002021
ENSG00000113758	23.1910494896	4.15325294590035	0.962685618555225
ENSG00000165671	74.8472587306	8.1119413617793	0.999999999179163
ENSG00000087116	36.2802481011	5.14428204488147	0.992213475206961
ENSG00000197451	14.1915845726	3.46873589285798	0.960162611643984
ENSG00000037280	49.1670994536	6.23952142428977	0.999936678740361
ENSG00000161021	18.4184793053	4.25124942593944	0.998362055817934
ENSG00000169045	20.1690941379	4.44869718240627	0.99914829403982
ENSG00000146063	18.9904264936	3.86212769999239	0.965388635580126
ENSG00000204628	15.2346586478	3.86639371371936	0.994631521397633
ENSG00000112699	17.4975983974	4.14361059614012	0.997690128557445
ENSG00000137265	16.7036312798	3.56376325951892	0.922220690010892
ENSG00000124782	28.9393311874	5.32885531734673	0.999967927968287
ENSG00000112739	46.1140056735	6.58089032671711	0.999999729158495
ENSG00000153046	13.3692295961	3.35103671932942	0.946570708320529
ENSG00000096696	87.6707895894	7.79394923735456	0.999901542789998
ENSG00000137203	12.8970692767	3.55742064731354	0.987223276135779
ENSG00000010017	28.2499583159	5.26500286068844	0.999958495559594
ENSG00000095951	53.3836107495	6.55970032561423	0.999986917229393
ENSG00000008083	38.2690010465	5.64753979784859	0.999862193011047
ENSG00000137177	72.343952509	7.26077396190528	0.999958505813411
ENSG00000124789	42.4519396256	6.1500727448032	0.999994457328352
ENSG00000111913	19.5084308671	3.92668210513076	0.971310088681335
ENSG00000204681	37.9278108398	5.77885147322752	0.999969901472702
ENSG00000204599	21.2021891202	4.56120985406809	0.999421097975261
ENSG00000204569	42.1157735408	6.42853578106134	0.999999767757527
ENSG00000204590	26.8759039318	5.13536363169546	0.999930615118599
ENSG00000198563	17.54195163	4.14885853958495	0.997728044454765
ENSG00000204463	40.3612739941	5.98136476732009	0.999987885791662
ENSG00000204427	30.9097357152	4.79458984481812	0.988882578133094
ENSG00000204469	91.2253592133	8.94266424324303	0.999999999990663
ENSG00000204310	12.3653302799	3.48331338356604	0.984453681304784
ENSG00000204256	26.17403829	4.87424301444967	0.999530880243209
ENSG00000204248	92.1734476674	8.27212974409839	0.999999324603711
ENSG00000204231	17.3887164243	4.13069852958418	0.99759435069672
ENSG00000204227	12.0663575235	3.15577651697942	0.915792421657898
ENSG00000197283	41.4491920932	6.22359782773978	0.999998449747972
ENSG00000112511	21.9286031434	4.63868781868728	0.999558759279796
ENSG00000124493	24.8189109033	4.33841835429957	0.979350085369263
ENSG00000146197	39.568788075	5.91616825842305	0.9999837065276
ENSG00000112033	10.296968493	3.17866248685191	0.966868134632325
ENSG00000124507	13.9473401781	3.69943487920975	0.991339222233708
ENSG00000023892	20.0942076282	3.99846979890035	0.976824149100722
ENSG00000096070	28.1369488922	4.69422308830813	0.993940981411932
ENSG00000112062	17.25065542	4.11426774236884	0.997467188213903
ENSG00000112081	11.2025852413	3.31549909504091	0.976175209668048
ENSG00000137409	14.5413852924	3.51762726792344	0.964878856015847
ENSG00000112139	28.7839106833	4.76062119027362	0.995236956713737
ENSG00000112130	20.3632126314	4.25053845830185	0.995892884804807
ENSG00000137200	38.3119736513	5.49121118533655	0.999294924067237
ENSG00000146122	31.524801554	5.03252724791456	0.998285962155217
ENSG00000112561	14.8736811022	3.56346174860937	0.968857337769685
ENSG00000124496	35.3909805756	5.39346011181439	0.999595776775278
ENSG00000164663	17.62088139	3.6862207427572	0.943537458576996
ENSG00000024048	79.1588690851	7.92262208912123	0.999999880132158
ENSG00000112624	26.4336245451	5.09293360093521	0.999918135203136
ENSG00000112640	26.1257865984	4.67559049928132	0.997520078948917
ENSG00000112655	33.2126889178	4.84933430326194	0.975879481016201
ENSG00000124702	14.86018592	3.81857982792975	0.993829271351028
ENSG00000112658	10.5733741216	3.2210421493616	0.970031287954396
ENSG00000146216	30.3141099376	4.91421692215983	0.9973069629351
ENSG00000112659	85.3023129243	7.32562506086041	0.967475855018408
ENSG00000112759	14.4946627233	3.51113564261989	0.964281534686621
ENSG00000124571	52.6700965553	6.77957754999542	0.999999368728011
ENSG00000096384	20.0006995159	4.2085909509646	0.99529931563779
ENSG00000137216	33.5451306285	5.39519638456132	0.999844992461849
ENSG00000069122	35.8348228673	5.1024473699007	0.990814985963621
ENSG00000124813	15.9975494	3.96201787886812	0.995958899294884
ENSG00000096401	37.2515966335	5.88361679693238	0.999992549267724
ENSG00000124818	13.48675797	3.36810417101416	0.948752683071951
ENSG00000008197	11.9054533512	3.41792556578082	0.981586998492109
ENSG00000012660	12.3737735201	3.2028986448498	0.924260371630133
ENSG00000008196	13.8152063412	3.68186989827133	0.990904305042869
ENSG00000137270	13.14309617	3.59119178568402	0.988333939596922
ENSG00000065308	15.625240591	3.91564256845132	0.99535786489498
ENSG00000151914	180.180920343	11.7469836719454	0.99999999999999
ENSG00000185760	35.0167969549	5.35956314367923	0.99953508656607
ENSG00000112305	16.6430787933	3.79835047297274	0.983689233136559
ENSG00000118482	52.3006932912	6.20498591438472	0.999469419864182
ENSG00000135298	60.4998958419	7.32283842229223	0.99999996623609
ENSG00000112701	47.387761291	6.09953960731116	0.999876821596652
ENSG00000111799	115.698049424	9.08940054608231	0.999999611399328
ENSG00000146247	81.3765833602	8.057446888323	0.999999947701654
ENSG00000156508	12.3666129334	3.48349366689664	0.984461027263021
ENSG00000005700	46.8653910496	5.4790599154084	0.901146102319855
ENSG00000065609	24.2255456621	4.27180797549102	0.974350743810835
ENSG00000083097	82.8639339707	7.82020089313044	0.999995778425231
ENSG00000112837	17.2519000351	4.11441560918451	0.997468364011956
ENSG00000135334	11.1083755422	3.30152854707757	0.975340569110996
ENSG00000135316	21.0126234023	4.54077305004201	0.999378591415277
ENSG00000188994	51.8731896179	6.4467778102551	0.999976984136083
ENSG00000135341	27.1951959855	4.78587476561309	0.998336232242865
ENSG00000135333	35.0586826757	5.02877050338543	0.987759366731359
ENSG00000112159	208.394854574	11.9668497882475	0.999999999489064
ENSG00000112246	25.5588884747	4.61608194289774	0.99693618254279
ENSG00000112237	13.5878003147	3.65144081578999	0.990104533528106
ENSG00000057663	11.9017364468	3.4173929739055	0.981561830973196
ENSG00000164418	32.8400299342	4.98521193114772	0.994567954112697
ENSG00000132424	33.2066633089	5.1925394250881	0.999085487307753
ENSG00000057657	16.12423662	3.73098626668709	0.980264413149198
ENSG00000085377	27.084210182	4.58420513233502	0.991043730072313
ENSG00000112333	13.7003254824	3.66652969734472	0.990508625123308
ENSG00000112290	16.4237647803	3.52559070360714	0.914369887040239
ENSG00000009413	91.1528400639	9.24995813769591	0.999999999999932
ENSG00000155111	22.3158228073	4.46977126068498	0.99801709140742
ENSG00000168438	24.097678799	4.2573247348244	0.973128081365404
ENSG00000010810	24.60942927	4.51469625045849	0.99563570991725
ENSG00000123505	11.664153207	3.09306795615016	0.903413517651479
ENSG00000196591	21.06477907	4.54640537771531	0.999390588066461
ENSG00000025156	21.0068353515	3.89176679456319	0.919340110510229
ENSG00000111912	36.2896043293	4.98072016908501	0.960907672037716
ENSG00000079819	32.5208599663	4.95417430180751	0.993883457586741
ENSG00000152894	60.2343539897	6.28399433003908	0.980388546226756
ENSG00000198945	30.4060101416	5.10293677423506	0.999498723142149
ENSG00000118515	21.5550916978	4.17229088648936	0.986448162634836
ENSG00000171408	22.1798491605	4.03418256684401	0.946452268895357
ENSG00000112339	30.0179408211	4.52325264558973	0.924522220570616
ENSG00000112379	61.4412646996	6.37449245947063	0.98742288863517
ENSG00000197442	50.7586590908	5.94509383442474	0.995107743453563
ENSG00000135597	29.7675394308	5.04145143457847	0.999363610065212
ENSG00000135525	30.2302876459	4.54559486490356	0.929880601613702
ENSG00000118503	22.67889571	4.71737809305109	0.999666684982313
ENSG00000010818	45.53960366	6.53794713944496	0.999999664252267
ENSG00000152822	26.7771114	4.55162977156936	0.989964591707789
ENSG00000055208	23.5347349596	4.8055633084108	0.99975796201866
ENSG00000164506	45.7495036586	6.260767728921	0.999991599632041
ENSG00000131023	35.5414595209	5.5731918313308	0.999926526245065
ENSG00000118496	17.33045999	3.88582322371893	0.987340441468601
ENSG00000111962	12.3219644199	3.477199353425	0.984203294606023
ENSG00000091831	17.2936156967	3.8811841813492	0.987167021325736
ENSG00000181472	11.65786653	3.38220009122478	0.979834593773668
ENSG00000112029	16.3869146026	3.76523994644397	0.982078346510874
ENSG00000213079	48.557497228	6.90268177721303	0.999999979124473
ENSG00000175048	16.4310394087	3.770963746324	0.98236655846095
ENSG00000049618	54.2042840548	6.48572503602533	0.999949930200412
ENSG00000130338	35.9443711802	5.60843881963498	0.99993680345815
ENSG00000197081	82.8894581388	7.93057634236451	0.999999196216303
ENSG00000164691	21.29986107	3.92779771774516	0.927102798290041
ENSG00000120438	17.7317792898	3.93600577925332	0.989085751892209
ENSG00000092820	21.9094248409	4.21340166356672	0.988110189680017
ENSG00000146457	15.7549454567	3.93186146476932	0.995576734722068
ENSG00000112541	31.8559983342	5.06442553286052	0.998485350613982
ENSG00000112531	14.4091877529	3.49922969101138	0.963163356453829
ENSG00000085511	59.0783756217	6.84058215911199	0.999991910638856
ENSG00000198719	19.8854565456	4.41730629063055	0.999053067436918
ENSG00000130396	67.2531687187	7.27801946699266	0.999998021628688
ENSG00000239857	10.7747979424	3.25157893741086	0.972149418653344
ENSG00000198286	44.8700269479	6.04388841521557	0.999939282123249
ENSG00000164916	14.3723349795	3.49408302763283	0.962670920746712
ENSG00000106263	29.1782243086	5.35080457991392	0.999970669114633
ENSG00000136295	16.0337456319	3.71911264854314	0.979598759303839
ENSG00000122674	15.2664701252	3.87042812768527	0.99469468815396
ENSG00000106346	27.8183285434	4.8490014306457	0.998681652752129
ENSG00000182095	42.7250158741	6.02022445489056	0.999973965663352
ENSG00000006468	16.5202939625	4.02622949694226	0.996674203240852
ENSG00000005108	69.124046585	6.92517807634207	0.999280748692625
ENSG00000136261	15.9083819009	3.95096034745828	0.995822418135325
ENSG00000071189	34.5664729031	4.98151799379795	0.985321607862615
ENSG00000105866	18.037466669	3.74056951384218	0.95128804346323
ENSG00000048052	40.4865436757	5.52456418907479	0.998375125074442
ENSG00000106546	29.6506089776	5.21202847852875	0.999872136742516
ENSG00000105855	27.2197955112	4.78838265429264	0.998351443978669
ENSG00000136237	30.8756076063	4.96942659933854	0.997815952976676
ENSG00000105926	21.444551808	3.94547529716138	0.930676770761374
ENSG00000122566	14.9807222903	3.57810306802733	0.970043353092889
ENSG00000136231	23.2048571441	4.77176633808797	0.999726189174336
ENSG00000005020	16.2713289459	3.50463339283964	0.909797277702382
ENSG00000146592	17.92648589	3.9601252735583	0.989844564730837
ENSG00000122557	16.15625574	3.48873330034268	0.906200797865081
ENSG00000011426	43.2078205946	5.30576029225056	0.923521451884595
ENSG00000170852	18.3365352156	4.01045220891156	0.991275949151835
ENSG00000122545	14.2914763899	3.74479713465121	0.992377500380079
ENSG00000106588	12.923569339	3.28552509176264	0.937474829201216
ENSG00000155849	36.5673277466	5.17107592905507	0.993000631915938
ENSG00000106571	38.1822815783	5.9606658985284	0.999994739435503
ENSG00000002746	61.8386487564	7.28581012827185	0.999999893537852
ENSG00000105953	36.8485984864	5.19720118423578	0.993695121200126
ENSG00000122515	31.1496346315	5.17364175984343	0.999620382312933
ENSG00000164742	34.9876887941	5.52438479430096	0.999909620125574
ENSG00000136205	43.1057431708	5.74926789449231	0.999389290859683
ENSG00000106078	29.71041899	4.67244774301234	0.982698636920497
ENSG00000185811	12.6017233907	3.51645128843664	0.985751324145976
ENSG00000146648	49.8304444331	6.01028268910661	0.998664530178053
ENSG00000146731	18.9595958191	4.31324649589308	0.998661755000443
ENSG00000158321	38.2003067576	5.32106238663731	0.996187482008472
ENSG00000106089	11.8874664127	3.12803697354337	0.910475757164848
ENSG00000009954	49.243348998	6.66893657504048	0.999999562861573
ENSG00000106683	22.630842312	4.29592081158081	0.990896287164463
ENSG00000127946	49.2524380794	6.10501084683659	0.999681016475132
ENSG00000106682	12.3090334636	3.19303081263749	0.922544880243499
ENSG00000006704	38.3799677773	5.33732082220741	0.996434356913921
ENSG00000077809	25.296205129	4.78520426955095	0.999348689931056
ENSG00000106665	29.8572978049	5.23142617180281	0.999881647285659
ENSG00000127947	30.2062483218	5.08377842130839	0.999459858785815
ENSG00000177679	11.9320071912	3.1349668177228	0.911827252904099
ENSG00000127955	12.1269929264	3.16512499934487	0.917528243665787
ENSG00000006634	22.5274082116	4.4928905561838	0.998167681555921
ENSG00000075213	35.2118043215	5.04338574813162	0.988432782312704
ENSG00000198822	21.22780138	4.13396474490975	0.984710456532565
ENSG00000135164	31.5641512311	4.68369481204414	0.956216302595223
ENSG00000019991	41.7253724116	5.47855933368637	0.994701028645709
ENSG00000153956	56.4244387731	6.78149792555982	0.999995804404225
ENSG00000186472	117.225874661	9.71870204411564	0.999999999988929
ENSG00000008277	47.513362151	5.96581383603533	0.999388899396346
ENSG00000001629	34.3592110998	5.46847258221419	0.999885674650132
ENSG00000105810	12.3516184187	3.19952534461031	0.923677276455166
ENSG00000004766	44.8339643925	5.59716359652003	0.991409342401086
ENSG00000164692	58.7762611371	6.56068902466659	0.99975494444276
ENSG00000164715	32.75925542	4.97737480877367	0.994402282503334
ENSG00000196367	138.304580968	11.4810566011242	1
ENSG00000198742	34.263747479	5.12147361951649	0.996803391218968
ENSG00000146830	46.7815242635	5.61665065304144	0.978704811680111
ENSG00000146834	21.04069972	4.32785321369578	0.996809251755068
ENSG00000166924	18.2322628125	3.99771387628865	0.990932129553248
ENSG00000172354	13.3614679448	3.62090235493096	0.989239434673184
ENSG00000077080	21.6951115615	4.18858308708405	0.987130694865973
ENSG00000087087	34.1624207719	4.94241210354927	0.982967889936454
ENSG00000196411	35.5702538001	5.07744549001179	0.989869332436591
ENSG00000087085	16.5208899885	4.0263026105427	0.996674942122373
ENSG00000257923	49.4083179691	6.39919099648858	0.999988877535193
ENSG00000105835	16.4620659221	3.77498317794346	0.982566484474744
ENSG00000135250	30.5178519373	4.93431908459315	0.997504054449169
ENSG00000161057	20.3731711199	4.47114750257682	0.999210832748991
ENSG00000189056	130.924026245	10.5552688984647	0.999999999999998
ENSG00000105821	30.0435642889	4.7066764562426	0.984694417551266
ENSG00000005483	52.2242828357	7.15856418841329	0.999999994702687
ENSG00000005249	15.6041187169	3.91299536639388	0.995321215882976
ENSG00000105879	17.6098004945	4.1568744208179	0.997784847703943
ENSG00000128512	76.0399185384	7.16117907297027	0.998535732717338
ENSG00000164603	13.7876292035	3.67819291099497	0.99081083987417
ENSG00000105976	47.1825079524	5.794770377603	0.996412863765497
ENSG00000198898	12.7692853384	3.53975389242307	0.986605820644033
ENSG00000128573	38.1942233474	5.32051097652505	0.996178831092855
ENSG00000004866	26.7725518466	4.74258985595801	0.998051871776655
ENSG00000071243	23.5815637626	4.40236783037268	0.9936029551269
ENSG00000106278	59.366225873	6.34672854483378	0.994707963074545
ENSG00000184408	20.5605092051	4.05473696728959	0.980460832264043
ENSG00000081803	44.058591715	5.67972267962086	0.997778954042416
ENSG00000106299	18.7284222501	3.82907663964533	0.961960486819179
ENSG00000048405	21.2353494883	4.34981400489488	0.997032620126522
ENSG00000197157	44.0369940571	5.97643628287597	0.999917088790426
ENSG00000128591	74.5250919239	7.17451889694311	0.999503524836351
ENSG00000128607	20.9372439389	4.31613587373351	0.996683789589299
ENSG00000186591	10.6610382111	3.23436835552314	0.970971739459398
ENSG00000158467	26.7409833705	4.35622489555829	0.949258836025037
ENSG00000106459	16.7703373996	4.05658543162845	0.996970242690309
ENSG00000106484	17.3143784467	4.12185932135124	0.997526693420813
ENSG00000128585	30.8633879535	5.14653807108314	0.999577504819181
ENSG00000221866	59.0873995377	7.09895634374358	0.9999997021004
ENSG00000122786	28.833321623	4.95013212337506	0.99909770368326
ENSG00000164707	20.873053624	3.87521171903525	0.915550850591339
ENSG00000080802	24.8526843188	4.54088217792972	0.996013724617981
ENSG00000155561	81.8348387845	7.86603167749177	0.999998807559353
ENSG00000122779	38.3439234279	5.97394669901997	0.999995048034361
